,loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
0,0.001579202595166862,0.7718727588653564,0.27733486890792847,0.9069555401802063,1e-04
1,0.0004978065844625235,0.9171046018600464,0.2049172967672348,0.9352589845657349,1e-04
2,0.000309676950564608,0.9447217583656311,0.1711866855621338,0.9469621777534485,1e-04
3,0.0002261927438667044,0.9592999219894409,0.1642984300851822,0.9516102075576782,1e-04
4,0.00018513553368393332,0.9674794673919678,0.1688733845949173,0.9513612389564514,1e-04
5,0.0001463552180211991,0.9737021327018738,0.15261714160442352,0.9570053219795227,1e-04
6,0.00011905366409337148,0.9782097339630127,0.15582375228405,0.9575033187866211,1e-04
7,0.00010314945393474773,0.9813540577888489,0.16675615310668945,0.9594123363494873,1e-04
8,9.278986544813961e-05,0.9844983220100403,0.1775883287191391,0.9579183459281921,1e-04
9,0.00010765573824755847,0.9829811453819275,0.14241532981395721,0.9655544757843018,1e-04
10,7.570470916107297e-05,0.9876646399497986,0.15006975829601288,0.961902379989624,1e-04
11,7.258285040734336e-05,0.9875107407569885,0.15316227078437805,0.9607403874397278,1e-04
12,9.399385453434661e-05,0.9857516884803772,0.15984104573726654,0.9609063863754272,1e-04
13,6.158842734294012e-05,0.9895336031913757,0.14389169216156006,0.9673804640769958,1e-04
14,5.755306119681336e-05,0.9899294376373291,0.15302345156669617,0.962649405002594,1e-04
15,6.208567356225103e-05,0.990061342716217,0.16882677376270294,0.962649405002594,1e-04
16,6.495538400486112e-05,0.9906550049781799,0.1573231965303421,0.9658864736557007,1e-04
17,5.898297968087718e-05,0.990523099899292,0.14347900450229645,0.9690405130386353,1e-04
18,4.430196713656187e-05,0.9924140572547913,0.1753954440355301,0.9613213539123535,1e-04
19,5.053701170254499e-05,0.9906110763549805,0.157317653298378,0.9668824672698975,1e-04
20,2.351323564653285e-05,0.9956463575363159,0.1244758814573288,0.9737715721130371,3.1622774e-05
21,1.55240049934946e-05,0.9971195459365845,0.12228719145059586,0.974435567855835,3.1622774e-05
22,1.0867065611819271e-05,0.9979110956192017,0.13087217509746552,0.9740206003189087,3.1622774e-05
23,1.0469727385498118e-05,0.9981090426445007,0.12552323937416077,0.9753485918045044,3.1622774e-05
24,6.167755145725096e-06,0.99892258644104,0.13409735262393951,0.9743525981903076,3.1622774e-05
25,7.38955122869811e-06,0.9985268115997314,0.1452491283416748,0.9728585481643677,3.1622774e-05
26,9.479731488681864e-06,0.9982189536094666,0.13338658213615417,0.9749336242675781,3.1622774e-05
27,6.1411446949932724e-06,0.9987906217575073,0.13447020947933197,0.9746015667915344,3.1622774e-05
28,4.5608940126840025e-06,0.9992523789405823,0.1354798972606659,0.975265622138977,3.1622774e-05
29,4.971504495188128e-06,0.99892258644104,0.14420506358146667,0.9740206003189087,3.1622774e-05
30,6.089883754611947e-06,0.99876868724823,0.14772507548332214,0.974103569984436,3.1622774e-05
31,4.795595486939419e-06,0.9988785982131958,0.14627431333065033,0.9730245471000671,3.1622774e-05
32,3.6765334243682446e-06,0.9992523789405823,0.13286720216274261,0.976344645023346,9.999999e-06
33,3.0420626444538357e-06,0.9993403553962708,0.13375729322433472,0.9757636189460754,9.999999e-06
34,3.2496234325662954e-06,0.999538242816925,0.13646788895130157,0.9760125875473022,9.999999e-06
35,2.903757149397279e-06,0.9994283318519592,0.13074655830860138,0.9768426418304443,9.999999e-06
36,2.5583185561117716e-06,0.9994942545890808,0.13455651700496674,0.9762616157531738,9.999999e-06
37,1.9794310901488643e-06,0.9995602369308472,0.1282091736793518,0.9767596125602722,9.999999e-06
38,2.5353194814670132e-06,0.9995602369308472,0.13242121040821075,0.9765936136245728,9.999999e-06
39,1.5770212939969497e-06,0.9998241066932678,0.13417863845825195,0.9774236679077148,9.999999e-06
40,2.066858769467217e-06,0.9996921420097351,0.13190661370754242,0.9775896668434143,9.999999e-06
41,1.0484432095836382e-06,0.9997801184654236,0.13541753590106964,0.9775896668434143,9.999999e-06
42,1.4613631265092408e-06,0.9996921420097351,0.13384242355823517,0.9775066375732422,3.1622774e-06
43,1.5922647662591771e-06,0.9997141361236572,0.1302853226661682,0.9776726365089417,3.1622774e-06
44,1.4866625406284584e-06,0.9996921420097351,0.13071541488170624,0.9778386354446411,3.1622774e-06
45,1.0920398381131236e-06,0.9997801184654236,0.12991756200790405,0.9779216647148132,3.1622774e-06
